current path: ./saved_models/vae-train-1
Loading data
current path: ./saved_models/vae-train-1
Loading data
get poison test loader
Loaded parameters from saved model: LR is 0.001 and current epoch is 1801
Poisoned following participants: 1
We use following environment for graphs:  ppdl_experiment_cifar_pixel_pattern_12
participant_ids are: range(0, 100)
lamda: 0
Normalize: l_f: 0.3561, l_d: 72.2168, kld_loss: 0.0033, s_l_f: 0.1323, s_l_d: 1.8646, s_kld_loss: 0.0014
Iteration 301, Generator loss: -1.8632, l_f: 0.3561, l_d: 72.2168, recons_loss: -72.2168, kld_loss: 0.0033
Normalize: l_f: 0.3575, l_d: 79.6875, kld_loss: 0.0034, s_l_f: 0.1327, s_l_d: 1.9068, s_kld_loss: 0.0015
Iteration 401, Generator loss: -1.9053, l_f: 0.3575, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0034
Normalize: l_f: 0.3537, l_d: 62.2559, kld_loss: 0.0964, s_l_f: 0.1315, s_l_d: 1.8011, s_kld_loss: 0.0400
Iteration 501, Generator loss: -1.7611, l_f: 0.3537, l_d: 62.2559, recons_loss: -62.2559, kld_loss: 0.0964
Normalize: l_f: 0.3546, l_d: 89.6484, kld_loss: 0.0042, s_l_f: 0.1318, s_l_d: 1.9574, s_kld_loss: 0.0018
Iteration 601, Generator loss: -1.9555, l_f: 0.3546, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.0042
Normalize: l_f: 0.3553, l_d: 69.7266, kld_loss: 0.0174, s_l_f: 0.1320, s_l_d: 1.8496, s_kld_loss: 0.0075
Iteration 701, Generator loss: -1.8421, l_f: 0.3553, l_d: 69.7266, recons_loss: -69.7266, kld_loss: 0.0174
Epoch 7, Generator loss: -1.8462, l_f: 0.3565, l_d: 69.7266, recons_loss: -69.7266, kld_loss: 0.0077
Normalize: l_f: 0.3571, l_d: 64.7461, kld_loss: 0.0066, s_l_f: 0.1326, s_l_d: 1.8179, s_kld_loss: 0.0029
Iteration 1, Generator loss: -1.8150, l_f: 0.3571, l_d: 64.7461, recons_loss: -64.7461, kld_loss: 0.0066
Normalize: l_f: 0.3566, l_d: 84.6680, kld_loss: 0.0074, s_l_f: 0.1324, s_l_d: 1.9328, s_kld_loss: 0.0032
Iteration 101, Generator loss: -1.9296, l_f: 0.3566, l_d: 84.6680, recons_loss: -84.6680, kld_loss: 0.0074
Normalize: l_f: 0.3572, l_d: 87.1582, kld_loss: 0.0008, s_l_f: 0.1326, s_l_d: 1.9453, s_kld_loss: 0.0003
Iteration 201, Generator loss: -1.9449, l_f: 0.3572, l_d: 87.1582, recons_loss: -87.1582, kld_loss: 0.0008
Normalize: l_f: 0.3546, l_d: 62.2559, kld_loss: 0.0306, s_l_f: 0.1318, s_l_d: 1.8011, s_kld_loss: 0.0131
Iteration 301, Generator loss: -1.7880, l_f: 0.3546, l_d: 62.2559, recons_loss: -62.2559, kld_loss: 0.0306
Normalize: l_f: 0.3577, l_d: 67.2363, kld_loss: 0.0040, s_l_f: 0.1328, s_l_d: 1.8340, s_kld_loss: 0.0017
Iteration 401, Generator loss: -1.8323, l_f: 0.3577, l_d: 67.2363, recons_loss: -67.2363, kld_loss: 0.0040
Normalize: l_f: 0.3551, l_d: 89.6484, kld_loss: 0.0036, s_l_f: 0.1320, s_l_d: 1.9574, s_kld_loss: 0.0015
Iteration 501, Generator loss: -1.9558, l_f: 0.3551, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.0036
Normalize: l_f: 0.3558, l_d: 72.2168, kld_loss: 0.0091, s_l_f: 0.1322, s_l_d: 1.8646, s_kld_loss: 0.0039
Iteration 601, Generator loss: -1.8607, l_f: 0.3558, l_d: 72.2168, recons_loss: -72.2168, kld_loss: 0.0091
Normalize: l_f: 0.3561, l_d: 69.7266, kld_loss: 0.0175, s_l_f: 0.1323, s_l_d: 1.8496, s_kld_loss: 0.0075
Iteration 701, Generator loss: -1.8420, l_f: 0.3561, l_d: 69.7266, recons_loss: -69.7266, kld_loss: 0.0175
Epoch 8, Generator loss: -1.8121, l_f: 0.3570, l_d: 64.7461, recons_loss: -64.7461, kld_loss: 0.0135
Normalize: l_f: 0.3575, l_d: 64.7461, kld_loss: 0.0126, s_l_f: 0.1327, s_l_d: 1.8179, s_kld_loss: 0.0054
Iteration 1, Generator loss: -1.8124, l_f: 0.3575, l_d: 64.7461, recons_loss: -64.7461, kld_loss: 0.0126
Normalize: l_f: 0.3561, l_d: 82.1777, kld_loss: 0.0055, s_l_f: 0.1323, s_l_d: 1.9200, s_kld_loss: 0.0024
Iteration 101, Generator loss: -1.9176, l_f: 0.3561, l_d: 82.1777, recons_loss: -82.1777, kld_loss: 0.0055
Normalize: l_f: 0.3578, l_d: 79.6875, kld_loss: 0.0210, s_l_f: 0.1328, s_l_d: 1.9068, s_kld_loss: 0.0090
Iteration 201, Generator loss: -1.8978, l_f: 0.3578, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0210
Normalize: l_f: 0.3549, l_d: 74.7070, kld_loss: 0.0150, s_l_f: 0.1319, s_l_d: 1.8791, s_kld_loss: 0.0065
Iteration 301, Generator loss: -1.8727, l_f: 0.3549, l_d: 74.7070, recons_loss: -74.7070, kld_loss: 0.0150
Normalize: l_f: 0.3579, l_d: 79.6875, kld_loss: 0.0017, s_l_f: 0.1329, s_l_d: 1.9068, s_kld_loss: 0.0007
Iteration 401, Generator loss: -1.9061, l_f: 0.3579, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0017
Normalize: l_f: 0.3542, l_d: 79.6875, kld_loss: 0.0086, s_l_f: 0.1317, s_l_d: 1.9068, s_kld_loss: 0.0037
Iteration 501, Generator loss: -1.9031, l_f: 0.3542, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0086
Normalize: l_f: 0.3552, l_d: 67.2363, kld_loss: 0.0100, s_l_f: 0.1320, s_l_d: 1.8340, s_kld_loss: 0.0043
Iteration 601, Generator loss: -1.8297, l_f: 0.3552, l_d: 67.2363, recons_loss: -67.2363, kld_loss: 0.0100
Normalize: l_f: 0.3561, l_d: 84.6680, kld_loss: 0.0067, s_l_f: 0.1323, s_l_d: 1.9328, s_kld_loss: 0.0029
Iteration 701, Generator loss: -1.9299, l_f: 0.3561, l_d: 84.6680, recons_loss: -84.6680, kld_loss: 0.0067
Epoch 9, Generator loss: -1.9027, l_f: 0.3566, l_d: 79.6875, recons_loss: -79.6875, kld_loss: 0.0095
--------------------
This turn's lamda is : 0
lamda: 0.25
Normalize: l_f: 0.3621, l_d: 89.6484, kld_loss: 0.2908, s_l_f: 0.1342, s_l_d: 1.9574, s_kld_loss: 0.1108
Iteration 1, Generator loss: -1.3907, l_f: 0.3621, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.2908
Normalize: l_f: 0.3620, l_d: 94.6289, kld_loss: 0.0003, s_l_f: 0.1342, s_l_d: 1.9806, s_kld_loss: 0.0001
