current path: ./saved_models/vae-train
Loading data
current path: ./saved_models/vae-train
Loading data
current path: ./saved_models/vae-train
Loading data
get poison test loader
current path: ./saved_models/vae-train
Loading data
get poison test loader
current path: ./saved_models/vae-train
Loading data
get poison test loader
Loaded parameters from saved model: LR is 0.001 and current epoch is 1801
Poisoned following participants: 1
We use following environment for graphs:  ppdl_experiment_cifar_pixel_pattern_12
participant_ids are: range(0, 100)
alpha: 0
Iteration 101, Generator loss: -1.5279, l_f: 0.3484, l_d: 97.6172, recons_loss: -97.6172, kld_loss: 0.0000
Normalize: l_f: 0.3506, l_d: 98.6133, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 1.9983, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5314, l_f: 0.3506, l_d: 98.6133, recons_loss: -98.6133, kld_loss: 0.0000
Normalize: l_f: 0.3454, l_d: 97.1191, kld_loss: 0.0001, s_l_f: 0.1289, s_l_d: 1.9918, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5260, l_f: 0.3454, l_d: 97.1191, recons_loss: -97.1191, kld_loss: 0.0001
Normalize: l_f: 0.3486, l_d: 96.1231, kld_loss: 0.0000, s_l_f: 0.1299, s_l_d: 1.9873, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5230, l_f: 0.3486, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0000
Normalize: l_f: 0.3457, l_d: 96.1231, kld_loss: 0.0002, s_l_f: 0.1289, s_l_d: 1.9873, s_kld_loss: 0.0001
Iteration 501, Generator loss: -1.5226, l_f: 0.3457, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0002
Normalize: l_f: 0.3456, l_d: 93.1348, kld_loss: 0.0006, s_l_f: 0.1289, s_l_d: 1.9737, s_kld_loss: 0.0003
Iteration 601, Generator loss: -1.5123, l_f: 0.3456, l_d: 93.1348, recons_loss: -93.1348, kld_loss: 0.0006
Normalize: l_f: 0.3484, l_d: 102.5977, kld_loss: 0.0001, s_l_f: 0.1298, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5439, l_f: 0.3484, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0001
Epoch 1, Generator loss: -1.5593, l_f: 0.3494, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0002
Normalize: l_f: 0.3480, l_d: 103.0957, kld_loss: 0.0001, s_l_f: 0.1297, s_l_d: 2.0174, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5455, l_f: 0.3480, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0001
Normalize: l_f: 0.3481, l_d: 105.5859, kld_loss: 0.0002, s_l_f: 0.1297, s_l_d: 2.0277, s_kld_loss: 0.0001
Iteration 101, Generator loss: -1.5531, l_f: 0.3481, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0002
Normalize: l_f: 0.3494, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5425, l_f: 0.3494, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3456, l_d: 102.0996, kld_loss: 0.0001, s_l_f: 0.1289, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5421, l_f: 0.3456, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0001
Normalize: l_f: 0.3501, l_d: 100.1074, kld_loss: 0.0001, s_l_f: 0.1304, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5361, l_f: 0.3501, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0001
Normalize: l_f: 0.3460, l_d: 99.6094, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0026, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5342, l_f: 0.3460, l_d: 99.6094, recons_loss: -99.6094, kld_loss: 0.0000
Normalize: l_f: 0.3467, l_d: 109.0723, kld_loss: 0.0001, s_l_f: 0.1293, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5635, l_f: 0.3467, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0001
Normalize: l_f: 0.3464, l_d: 99.6094, kld_loss: 0.0001, s_l_f: 0.1292, s_l_d: 2.0026, s_kld_loss: 0.0001
Iteration 701, Generator loss: -1.5342, l_f: 0.3464, l_d: 99.6094, recons_loss: -99.6094, kld_loss: 0.0001
Epoch 2, Generator loss: -1.5593, l_f: 0.3496, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3485, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1298, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5532, l_f: 0.3485, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Normalize: l_f: 0.3502, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5503, l_f: 0.3502, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3510, l_d: 103.5938, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5473, l_f: 0.3510, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
Normalize: l_f: 0.3465, l_d: 101.1035, kld_loss: 0.0001, s_l_f: 0.1292, s_l_d: 2.0090, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5391, l_f: 0.3465, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0001
Normalize: l_f: 0.3501, l_d: 98.1152, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 1.9961, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5297, l_f: 0.3501, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0000
Normalize: l_f: 0.3463, l_d: 112.0606, kld_loss: 0.0000, s_l_f: 0.1291, s_l_d: 2.0533, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5723, l_f: 0.3463, l_d: 112.0606, recons_loss: -112.0606, kld_loss: 0.0000
Normalize: l_f: 0.3459, l_d: 106.5820, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0317, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5560, l_f: 0.3459, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0000
Normalize: l_f: 0.3466, l_d: 96.1231, kld_loss: 0.0000, s_l_f: 0.1292, s_l_d: 1.9873, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5228, l_f: 0.3466, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0000
Epoch 3, Generator loss: -1.5469, l_f: 0.3471, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0001
Normalize: l_f: 0.3502, l_d: 100.6055, kld_loss: 0.0001, s_l_f: 0.1304, s_l_d: 2.0069, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5378, l_f: 0.3502, l_d: 100.6055, recons_loss: -100.6055, kld_loss: 0.0001
Normalize: l_f: 0.3486, l_d: 102.5977, kld_loss: 0.0001, s_l_f: 0.1299, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5440, l_f: 0.3486, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0001
Normalize: l_f: 0.3493, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5667, l_f: 0.3493, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3469, l_d: 107.0801, kld_loss: 0.0001, s_l_f: 0.1293, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5576, l_f: 0.3469, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0001
Normalize: l_f: 0.3481, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1297, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5681, l_f: 0.3481, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3464, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1292, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5606, l_f: 0.3464, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3459, l_d: 111.5625, kld_loss: 0.0001, s_l_f: 0.1290, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5708, l_f: 0.3459, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0001
Normalize: l_f: 0.3489, l_d: 105.5859, kld_loss: 0.0000, s_l_f: 0.1300, s_l_d: 2.0277, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5533, l_f: 0.3489, l_d: 105.5859, recons_loss: -105.5859, kld_loss: 0.0000
Epoch 4, Generator loss: -1.5409, l_f: 0.3492, l_d: 101.6016, recons_loss: -101.6016, kld_loss: 0.0001
Normalize: l_f: 0.3498, l_d: 104.0918, kld_loss: 0.0001, s_l_f: 0.1303, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5487, l_f: 0.3498, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0001
Normalize: l_f: 0.3474, l_d: 112.5586, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0552, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5738, l_f: 0.3474, l_d: 112.5586, recons_loss: -112.5586, kld_loss: 0.0000
Normalize: l_f: 0.3494, l_d: 105.0879, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5518, l_f: 0.3494, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0000
Normalize: l_f: 0.3475, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5501, l_f: 0.3475, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3494, l_d: 111.0645, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0495, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5696, l_f: 0.3494, l_d: 111.0645, recons_loss: -111.0645, kld_loss: 0.0000
Normalize: l_f: 0.3463, l_d: 112.5586, kld_loss: 0.0000, s_l_f: 0.1291, s_l_d: 2.0552, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5737, l_f: 0.3463, l_d: 112.5586, recons_loss: -112.5586, kld_loss: 0.0000
Normalize: l_f: 0.3451, l_d: 108.0762, kld_loss: 0.0000, s_l_f: 0.1288, s_l_d: 2.0377, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5605, l_f: 0.3451, l_d: 108.0762, recons_loss: -108.0762, kld_loss: 0.0000
Normalize: l_f: 0.3473, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5547, l_f: 0.3473, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Epoch 5, Generator loss: -1.5593, l_f: 0.3491, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3494, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5653, l_f: 0.3494, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3488, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1299, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5502, l_f: 0.3488, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Normalize: l_f: 0.3510, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5488, l_f: 0.3510, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3447, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1286, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5545, l_f: 0.3447, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3506, l_d: 103.5938, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0195, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5473, l_f: 0.3506, l_d: 103.5938, recons_loss: -103.5938, kld_loss: 0.0000
Normalize: l_f: 0.3460, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5679, l_f: 0.3460, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3478, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5637, l_f: 0.3478, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3492, l_d: 104.5899, kld_loss: 0.0001, s_l_f: 0.1301, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5502, l_f: 0.3492, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0001
Epoch 6, Generator loss: -1.5578, l_f: 0.3494, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3512, l_d: 110.5664, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0475, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5683, l_f: 0.3512, l_d: 110.5664, recons_loss: -110.5664, kld_loss: 0.0000
Normalize: l_f: 0.3494, l_d: 110.0684, kld_loss: 0.0000, s_l_f: 0.1301, s_l_d: 2.0456, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5667, l_f: 0.3494, l_d: 110.0684, recons_loss: -110.0684, kld_loss: 0.0000
Normalize: l_f: 0.3504, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5426, l_f: 0.3504, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3461, l_d: 101.1035, kld_loss: 0.0000, s_l_f: 0.1291, s_l_d: 2.0090, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5390, l_f: 0.3461, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0000
Normalize: l_f: 0.3499, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1303, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5638, l_f: 0.3499, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3468, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1293, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5438, l_f: 0.3468, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3458, l_d: 107.5781, kld_loss: 0.0000, s_l_f: 0.1290, s_l_d: 2.0357, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5590, l_f: 0.3458, l_d: 107.5781, recons_loss: -107.5781, kld_loss: 0.0000
Normalize: l_f: 0.3469, l_d: 111.5625, kld_loss: 0.0000, s_l_f: 0.1293, s_l_d: 2.0514, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5709, l_f: 0.3469, l_d: 111.5625, recons_loss: -111.5625, kld_loss: 0.0000
Epoch 7, Generator loss: -1.5783, l_f: 0.3508, l_d: 114.0527, recons_loss: -114.0527, kld_loss: 0.0000
Normalize: l_f: 0.3501, l_d: 108.5742, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0397, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5624, l_f: 0.3501, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3483, l_d: 106.5820, kld_loss: 0.0000, s_l_f: 0.1298, s_l_d: 2.0317, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5563, l_f: 0.3483, l_d: 106.5820, recons_loss: -106.5820, kld_loss: 0.0000
Normalize: l_f: 0.3511, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1307, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5442, l_f: 0.3511, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Normalize: l_f: 0.3480, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1297, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5547, l_f: 0.3480, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3498, l_d: 116.5430, kld_loss: 0.0000, s_l_f: 0.1303, s_l_d: 2.0702, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5852, l_f: 0.3498, l_d: 116.5430, recons_loss: -116.5430, kld_loss: 0.0000
Normalize: l_f: 0.3466, l_d: 116.5430, kld_loss: 0.0000, s_l_f: 0.1292, s_l_d: 2.0702, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5850, l_f: 0.3466, l_d: 116.5430, recons_loss: -116.5430, kld_loss: 0.0000
Normalize: l_f: 0.3456, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1289, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5635, l_f: 0.3456, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3472, l_d: 104.5899, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0236, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5501, l_f: 0.3472, l_d: 104.5899, recons_loss: -104.5899, kld_loss: 0.0000
Epoch 8, Generator loss: -1.5852, l_f: 0.3495, l_d: 116.5430, recons_loss: -116.5430, kld_loss: 0.0000
Normalize: l_f: 0.3503, l_d: 109.0723, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 2.0417, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.5638, l_f: 0.3503, l_d: 109.0723, recons_loss: -109.0723, kld_loss: 0.0000
Normalize: l_f: 0.3471, l_d: 108.5742, kld_loss: 0.0000, s_l_f: 0.1294, s_l_d: 2.0397, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.5621, l_f: 0.3471, l_d: 108.5742, recons_loss: -108.5742, kld_loss: 0.0000
Normalize: l_f: 0.3505, l_d: 113.5547, kld_loss: 0.0000, s_l_f: 0.1305, s_l_d: 2.0590, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.5769, l_f: 0.3505, l_d: 113.5547, recons_loss: -113.5547, kld_loss: 0.0000
Normalize: l_f: 0.3477, l_d: 104.0918, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0216, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.5486, l_f: 0.3477, l_d: 104.0918, recons_loss: -104.0918, kld_loss: 0.0000
Normalize: l_f: 0.3495, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1302, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.5548, l_f: 0.3495, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3464, l_d: 109.5703, kld_loss: 0.0000, s_l_f: 0.1292, s_l_d: 2.0436, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.5650, l_f: 0.3464, l_d: 109.5703, recons_loss: -109.5703, kld_loss: 0.0000
Normalize: l_f: 0.3474, l_d: 106.0840, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0297, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.5547, l_f: 0.3474, l_d: 106.0840, recons_loss: -106.0840, kld_loss: 0.0000
Normalize: l_f: 0.3495, l_d: 102.5977, kld_loss: 0.0000, s_l_f: 0.1302, s_l_d: 2.0154, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.5441, l_f: 0.3495, l_d: 102.5977, recons_loss: -102.5977, kld_loss: 0.0000
Epoch 9, Generator loss: -1.5456, l_f: 0.3497, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0000
--------------------
This turn's alpha is : 0.25
alpha: 0.5
Normalize: l_f: 0.3501, l_d: 98.1152, kld_loss: 0.2908, s_l_f: 0.1304, s_l_d: 1.9961, s_kld_loss: 0.1108
Iteration 1, Generator loss: -0.9524, l_f: 0.3501, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.2908
Normalize: l_f: 0.3505, l_d: 91.6406, kld_loss: 0.0002, s_l_f: 0.1305, s_l_d: 1.9668, s_kld_loss: 0.0001
Iteration 101, Generator loss: -1.0486, l_f: 0.3505, l_d: 91.6406, recons_loss: -91.6406, kld_loss: 0.0002
Normalize: l_f: 0.3494, l_d: 90.6445, kld_loss: 0.0002, s_l_f: 0.1301, s_l_d: 1.9621, s_kld_loss: 0.0001
Iteration 201, Generator loss: -1.0460, l_f: 0.3494, l_d: 90.6445, recons_loss: -90.6445, kld_loss: 0.0002
Normalize: l_f: 0.3469, l_d: 95.6250, kld_loss: 0.0006, s_l_f: 0.1293, s_l_d: 1.9851, s_kld_loss: 0.0003
Iteration 301, Generator loss: -1.0569, l_f: 0.3469, l_d: 95.6250, recons_loss: -95.6250, kld_loss: 0.0006
Normalize: l_f: 0.3500, l_d: 96.1231, kld_loss: 0.0015, s_l_f: 0.1303, s_l_d: 1.9873, s_kld_loss: 0.0006
Iteration 401, Generator loss: -1.0582, l_f: 0.3500, l_d: 96.1231, recons_loss: -96.1231, kld_loss: 0.0015
Normalize: l_f: 0.3486, l_d: 89.6484, kld_loss: 0.0002, s_l_f: 0.1299, s_l_d: 1.9574, s_kld_loss: 0.0001
Iteration 501, Generator loss: -1.0435, l_f: 0.3486, l_d: 89.6484, recons_loss: -89.6484, kld_loss: 0.0002
Normalize: l_f: 0.3458, l_d: 87.1582, kld_loss: 0.0001, s_l_f: 0.1290, s_l_d: 1.9453, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0371, l_f: 0.3458, l_d: 87.1582, recons_loss: -87.1582, kld_loss: 0.0001
Normalize: l_f: 0.3477, l_d: 92.6367, kld_loss: 0.0001, s_l_f: 0.1296, s_l_d: 1.9714, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0505, l_f: 0.3477, l_d: 92.6367, recons_loss: -92.6367, kld_loss: 0.0001
Epoch 0, Generator loss: -1.0576, l_f: 0.3497, l_d: 95.6250, recons_loss: -95.6250, kld_loss: 0.0001
Normalize: l_f: 0.3476, l_d: 97.6172, kld_loss: 0.0001, s_l_f: 0.1296, s_l_d: 1.9940, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0617, l_f: 0.3476, l_d: 97.6172, recons_loss: -97.6172, kld_loss: 0.0001
Normalize: l_f: 0.3495, l_d: 95.1270, kld_loss: 0.0007, s_l_f: 0.1302, s_l_d: 1.9828, s_kld_loss: 0.0003
Iteration 101, Generator loss: -1.0562, l_f: 0.3495, l_d: 95.1270, recons_loss: -95.1270, kld_loss: 0.0007
Normalize: l_f: 0.3509, l_d: 98.1152, kld_loss: 0.0000, s_l_f: 0.1306, s_l_d: 1.9961, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0634, l_f: 0.3509, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0000
Normalize: l_f: 0.3485, l_d: 95.6250, kld_loss: 0.0001, s_l_f: 0.1298, s_l_d: 1.9851, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0574, l_f: 0.3485, l_d: 95.6250, recons_loss: -95.6250, kld_loss: 0.0001
Normalize: l_f: 0.3503, l_d: 97.1191, kld_loss: 0.0000, s_l_f: 0.1304, s_l_d: 1.9918, s_kld_loss: 0.0000
Iteration 401, Generator loss: -1.0611, l_f: 0.3503, l_d: 97.1191, recons_loss: -97.1191, kld_loss: 0.0000
Normalize: l_f: 0.3460, l_d: 98.1152, kld_loss: 0.0001, s_l_f: 0.1290, s_l_d: 1.9961, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0625, l_f: 0.3460, l_d: 98.1152, recons_loss: -98.1152, kld_loss: 0.0001
Normalize: l_f: 0.3471, l_d: 105.0879, kld_loss: 0.0001, s_l_f: 0.1294, s_l_d: 2.0257, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0775, l_f: 0.3471, l_d: 105.0879, recons_loss: -105.0879, kld_loss: 0.0001
Normalize: l_f: 0.3467, l_d: 99.6094, kld_loss: 0.0000, s_l_f: 0.1293, s_l_d: 2.0026, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0659, l_f: 0.3467, l_d: 99.6094, recons_loss: -99.6094, kld_loss: 0.0000
Epoch 1, Generator loss: -1.0696, l_f: 0.3497, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0000
Normalize: l_f: 0.3496, l_d: 107.0801, kld_loss: 0.0000, s_l_f: 0.1302, s_l_d: 2.0337, s_kld_loss: 0.0000
Iteration 1, Generator loss: -1.0820, l_f: 0.3496, l_d: 107.0801, recons_loss: -107.0801, kld_loss: 0.0000
Normalize: l_f: 0.3491, l_d: 100.1074, kld_loss: 0.0001, s_l_f: 0.1300, s_l_d: 2.0048, s_kld_loss: 0.0000
Iteration 101, Generator loss: -1.0674, l_f: 0.3491, l_d: 100.1074, recons_loss: -100.1074, kld_loss: 0.0001
Normalize: l_f: 0.3492, l_d: 95.1270, kld_loss: 0.0001, s_l_f: 0.1301, s_l_d: 1.9828, s_kld_loss: 0.0000
Iteration 201, Generator loss: -1.0564, l_f: 0.3492, l_d: 95.1270, recons_loss: -95.1270, kld_loss: 0.0001
Normalize: l_f: 0.3476, l_d: 102.0996, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0133, s_kld_loss: 0.0000
Iteration 301, Generator loss: -1.0714, l_f: 0.3476, l_d: 102.0996, recons_loss: -102.0996, kld_loss: 0.0000
Normalize: l_f: 0.3498, l_d: 97.6172, kld_loss: 0.0001, s_l_f: 0.1303, s_l_d: 1.9940, s_kld_loss: 0.0001
Iteration 401, Generator loss: -1.0621, l_f: 0.3498, l_d: 97.6172, recons_loss: -97.6172, kld_loss: 0.0001
Normalize: l_f: 0.3444, l_d: 101.1035, kld_loss: 0.0000, s_l_f: 0.1285, s_l_d: 2.0090, s_kld_loss: 0.0000
Iteration 501, Generator loss: -1.0688, l_f: 0.3444, l_d: 101.1035, recons_loss: -101.1035, kld_loss: 0.0000
Normalize: l_f: 0.3474, l_d: 103.0957, kld_loss: 0.0000, s_l_f: 0.1295, s_l_d: 2.0174, s_kld_loss: 0.0000
Iteration 601, Generator loss: -1.0735, l_f: 0.3474, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0000
Normalize: l_f: 0.3477, l_d: 103.0957, kld_loss: 0.0000, s_l_f: 0.1296, s_l_d: 2.0174, s_kld_loss: 0.0000
Iteration 701, Generator loss: -1.0735, l_f: 0.3477, l_d: 103.0957, recons_loss: -103.0957, kld_loss: 0.0000
